,competition,date,game_system,gameday,guest_coach,guest_team_id,guest_team_name,home_coach,home_team_id,home_team_name,result,saison,time,viewers
3551,Bundesliga,So. 27.05.2018,4-2-3-1 ,36,,2662,SKN St. Pölten,Ernst Baumeister,503,FC Admira Wacker Mödling,0:2,2017/18,17:30,2150
3552,ÖFB-Cup,Sa. 15.07.2017,?,1.Runde,Damir Buric,503,FC Admira Wacker Mödling,,4457,FC Lendorf,1:3,2017/18,17:00,565
3553,ÖFB-Cup,Di. 26.09.2017,?,2.Runde,Ernst Baumeister,503,FC Admira Wacker Mödling,,27189,TuS Bad Gleichenberg,3:1,2017/18,19:00,1300
3554,Europa League Qualifikation,Do. 29.06.2017,4-1-4-1,1.Runde Hinspiele,Klaus Schmidt,3551,SC Rheindorf Altach,,11435,Chikhura Sachkhere,0:1,2017/18,18:00,1700
3555,Europa League Qualifikation,Do. 06.07.2017,4-4-2,1.Runde Rückspiele,,11435,Chikhura Sachkhere,Klaus Schmidt,3551,SC Rheindorf Altach,1:1,2017/18,20:30,3335
3556,Europa League Qualifikation,Do. 13.07.2017,4-4-1-1,2.Runde Hinspiele,,6131,Dynamo Brest,Klaus Schmidt,3551,SC Rheindorf Altach,1:1,2017/18,18:30,2811
3557,Europa League Qualifikation,Do. 20.07.2017,4-4-1-1,2.Runde Rückspiele,Klaus Schmidt,3551,SC Rheindorf Altach,,6131,Dynamo Brest,0:3,2017/18,18:30,10100
3558,Europa League Qualifikation,Do. 27.07.2017,4-4-1-1,3.Runde Hinspiele,Klaus Schmidt,3551,SC Rheindorf Altach,,157,KAA Gent,1:1,2017/18,20:30,13745
3559,Europa League Qualifikation,Do. 03.08.2017,4-4-2 doppel 6,3.Runde Rückspiele,,157,KAA Gent,Klaus Schmidt,3551,SC Rheindorf Altach,3:1,2017/18,20:30,3852
3560,Europa League Qualifikation,Do. 17.08.2017,4-1-4-1,4.Runde Hinspiele,,119,Maccabi Tel Aviv,Klaus Schmidt,3551,SC Rheindorf Altach,0:1,2017/18,20:30,5269
3561,Europa League Qualifikation,Do. 24.08.2017,4-1-4-1,4.Runde Rückspiele,Klaus Schmidt,3551,SC Rheindorf Altach,,119,Maccabi Tel Aviv,2:2,2017/18,19:00,10637
3562,Bundesliga,So. 23.07.2017,4-1-4-1,1,,14,FK Austria Wien,Klaus Schmidt,3551,SC Rheindorf Altach,3:0,2017/18,16:30,5273
3563,Bundesliga,So. 30.07.2017,4-2-3-1 ,2,Klaus Schmidt,3551,SC Rheindorf Altach,,503,FC Admira Wacker Mödling,4:1,2017/18,18:30,1500
3564,Bundesliga,So. 06.08.2017,4-1-4-1,3,Klaus Schmidt,3551,SC Rheindorf Altach,,4441,Wolfsberger AC,1:0,2017/18,16:30,3030
3565,Bundesliga,Sa. 12.08.2017,4-1-4-1,4,,409,Red Bull Salzburg,Klaus Schmidt,3551,SC Rheindorf Altach,0:1,2017/18,16:00,5013
3566,Bundesliga,So. 20.08.2017,4-1-4-1,5,Klaus Schmidt,3551,SC Rheindorf Altach,,413,LASK,0:0,2017/18,16:30,5276
3567,Bundesliga,So. 27.08.2017,4-1-4-1,6,,856,SV Mattersburg,Klaus Schmidt,3551,SC Rheindorf Altach,1:0,2017/18,16:30,4613
3568,Bundesliga,Sa. 09.09.2017,4-1-4-1,7,Klaus Schmidt,3551,SC Rheindorf Altach,,2662,SKN St. Pölten,1:2,2017/18,18:30,2029
3569,Bundesliga,Sa. 16.09.2017,4-2-3-1 ,8,,170,SK Rapid Wien,Klaus Schmidt,3551,SC Rheindorf Altach,2:2,2017/18,16:00,5631
3570,Bundesliga,Sa. 23.09.2017,4-2-3-1 ,9,Klaus Schmidt,3551,SC Rheindorf Altach,,122,SK Sturm Graz,0:0,2017/18,18:30,9312
3571,Bundesliga,So. 01.10.2017,4-2-3-1 ,10,Klaus Schmidt,3551,SC Rheindorf Altach,,14,FK Austria Wien,2:0,2017/18,16:30,5850
3572,Bundesliga,Sa. 14.10.2017,4-2-3-1 ,11,,503,FC Admira Wacker Mödling,Klaus Schmidt,3551,SC Rheindorf Altach,2:2,2017/18,18:30,5072
3573,Bundesliga,Sa. 21.10.2017,4-1-4-1,12,,4441,Wolfsberger AC,Klaus Schmidt,3551,SC Rheindorf Altach,3:2,2017/18,18:30,4560
3574,Bundesliga,Sa. 28.10.2017,4-2-3-1 ,13,Klaus Schmidt,3551,SC Rheindorf Altach,,409,Red Bull Salzburg,2:0,2017/18,18:30,6580
3575,Bundesliga,Sa. 04.11.2017,4-2-3-1 ,14,,413,LASK,Klaus Schmidt,3551,SC Rheindorf Altach,2:4,2017/18,18:30,4689
3576,Bundesliga,Sa. 18.11.2017,4-1-4-1,15,Klaus Schmidt,3551,SC Rheindorf Altach,,856,SV Mattersburg,1:0,2017/18,18:30,1950
3577,Bundesliga,Sa. 25.11.2017,4-2-3-1 ,16,,2662,SKN St. Pölten,Klaus Schmidt,3551,SC Rheindorf Altach,3:0,2017/18,18:30,3169
3578,Bundesliga,Mi. 29.11.2017,4-2-3-1 ,17,Klaus Schmidt,3551,SC Rheindorf Altach,,170,SK Rapid Wien,1:2,2017/18,20:30,13400
3579,Bundesliga,Sa. 02.12.2017,4-1-4-1,18,,122,SK Sturm Graz,Klaus Schmidt,3551,SC Rheindorf Altach,1:2,2017/18,18:30,3872
3580,Bundesliga,So. 10.12.2017,4-4-1-1,19,,14,FK Austria Wien,Klaus Schmidt,3551,SC Rheindorf Altach,1:0,2017/18,14:00,2717
3581,Bundesliga,Sa. 16.12.2017,4-4-1-1,20,Klaus Schmidt,3551,SC Rheindorf Altach,,503,FC Admira Wacker Mödling,3:1,2017/18,18:30,1400
3582,Bundesliga,Sa. 03.02.2018,4-1-4-1,21,Klaus Schmidt,3551,SC Rheindorf Altach,,4441,Wolfsberger AC,0:0,2017/18,18:30,2210
3583,Bundesliga,Sa. 10.02.2018,5-3-2,22,,409,Red Bull Salzburg,Klaus Schmidt,3551,SC Rheindorf Altach,0:1,2017/18,16:00,3803
3584,Bundesliga,Sa. 17.02.2018,4-1-4-1,23,Klaus Schmidt,3551,SC Rheindorf Altach,,413,LASK,2:0,2017/18,18:30,3893
3585,Bundesliga,Sa. 24.02.2018,4-2-3-1 ,24,,856,SV Mattersburg,Klaus Schmidt,3551,SC Rheindorf Altach,1:1,2017/18,18:30,3113
3586,Bundesliga,Sa. 03.03.2018,4-2-3-1 ,25,Klaus Schmidt,3551,SC Rheindorf Altach,,2662,SKN St. Pölten,1:2,2017/18,18:30,1447
3587,Bundesliga,Sa. 10.03.2018,4-2-3-1 ,26,,170,SK Rapid Wien,Klaus Schmidt,3551,SC Rheindorf Altach,0:0,2017/18,16:00,5193
3588,Bundesliga,Sa. 17.03.2018,4-2-3-1 ,27,Klaus Schmidt,3551,SC Rheindorf Altach,,122,SK Sturm Graz,1:0,2017/18,18:30,7154
3589,Bundesliga,Sa. 31.03.2018,3-5-2 flach,28,Klaus Schmidt,3551,SC Rheindorf Altach,,14,FK Austria Wien,2:1,2017/18,18:30,6089
3590,Bundesliga,Sa. 07.04.2018,3-5-2 flach,29,,503,FC Admira Wacker Mödling,Klaus Schmidt,3551,SC Rheindorf Altach,1:2,2017/18,18:30,4069
3591,Bundesliga,Sa. 14.04.2018,4-1-4-1,30,,4441,Wolfsberger AC,Klaus Schmidt,3551,SC Rheindorf Altach,2:1,2017/18,18:30,3827
3592,Bundesliga,So. 22.04.2018,4-2-3-1 ,31,Klaus Schmidt,3551,SC Rheindorf Altach,,409,Red Bull Salzburg,3:1,2017/18,14:30,6148
3593,Bundesliga,Sa. 28.04.2018,4-2-3-1 ,32,,413,LASK,Klaus Schmidt,3551,SC Rheindorf Altach,0:2,2017/18,18:30,3776
3594,Bundesliga,Sa. 05.05.2018,4-2-3-1 ,33,Klaus Schmidt,3551,SC Rheindorf Altach,,856,SV Mattersburg,0:1,2017/18,18:30,2400
3595,Bundesliga,Sa. 12.05.2018,4-1-4-1,34,,2662,SKN St. Pölten,Klaus Schmidt,3551,SC Rheindorf Altach,1:3,2017/18,18:30,3613
3596,Bundesliga,So. 20.05.2018,4-2-3-1 ,35,Klaus Schmidt,3551,SC Rheindorf Altach,,170,SK Rapid Wien,4:1,2017/18,16:30,26100
3597,Bundesliga,So. 27.05.2018,3-4-3 flach,36,,122,SK Sturm Graz,Klaus Schmidt,3551,SC Rheindorf Altach,0:0,2017/18,17:30,5129
3598,ÖFB-Cup,So. 16.07.2017,4-2-3-1 ,1.Runde,Klaus Schmidt,3551,SC Rheindorf Altach,,7448,FC Dornbirn,1:5,2017/18,11:00,3000
3599,ÖFB-Cup,Mi. 20.09.2017,4-2-3-1 ,2.Runde,Klaus Schmidt,3551,SC Rheindorf Altach,,19644,Union Gurten,3:4  n.V.,2017/18,19:00,900
3600,ÖFB-Cup,Mi. 25.10.2017,4-2-3-1 ,Achtelfinale,Klaus Schmidt,3551,SC Rheindorf Altach,,122,SK Sturm Graz,4:1,2017/18,18:00,6770
3601,Bundesliga,Sa. 22.07.2017,4-4-2 doppel 6,1,,409,Red Bull Salzburg,Heimo Pfeifenberger,4441,Wolfsberger AC,0:2,2017/18,18:30,4005
3602,Bundesliga,Sa. 29.07.2017,4-4-2 doppel 6,2,Heimo Pfeifenberger,4441,Wolfsberger AC,,856,SV Mattersburg,1:0,2017/18,18:30,3100
3603,Bundesliga,So. 06.08.2017,4-4-2 doppel 6,3,,3551,SC Rheindorf Altach,Heimo Pfeifenberger,4441,Wolfsberger AC,1:0,2017/18,16:30,3030
3604,Bundesliga,Sa. 12.08.2017,4-4-2 doppel 6,4,Heimo Pfeifenberger,4441,Wolfsberger AC,,122,SK Sturm Graz,2:1,2017/18,18:30,9478
3605,Bundesliga,Sa. 19.08.2017,4-4-2 doppel 6,5,,503,FC Admira Wacker Mödling,Heimo Pfeifenberger,4441,Wolfsberger AC,2:0,2017/18,18:30,2965
3606,Bundesliga,Sa. 26.08.2017,4-4-2 doppel 6,6,,2662,SKN St. Pölten,Heimo Pfeifenberger,4441,Wolfsberger AC,2:1,2017/18,16:00,3120
3607,Bundesliga,Sa. 09.09.2017,4-4-2 doppel 6,7,Heimo Pfeifenberger,4441,Wolfsberger AC,,14,FK Austria Wien,2:2,2017/18,18:30,5878
3608,Bundesliga,Sa. 16.09.2017,4-4-2 doppel 6,8,,413,LASK,Heimo Pfeifenberger,4441,Wolfsberger AC,0:0,2017/18,18:30,3657
3609,Bundesliga,Sa. 23.09.2017,4-4-2 doppel 6,9,Heimo Pfeifenberger,4441,Wolfsberger AC,,170,SK Rapid Wien,4:2,2017/18,16:00,20600
3610,Bundesliga,So. 01.10.2017,4-4-2 doppel 6,10,Heimo Pfeifenberger,4441,Wolfsberger AC,,409,Red Bull Salzburg,2:1,2017/18,19:00,4712
3611,Bundesliga,Sa. 14.10.2017,4-4-2 doppel 6,11,,856,SV Mattersburg,Heimo Pfeifenberger,4441,Wolfsberger AC,2:2,2017/18,18:30,3230
3612,Bundesliga,Sa. 21.10.2017,4-4-2 doppel 6,12,Heimo Pfeifenberger,4441,Wolfsberger AC,,3551,SC Rheindorf Altach,3:2,2017/18,18:30,4560
3613,Bundesliga,So. 29.10.2017,4-4-2 doppel 6,13,,122,SK Sturm Graz,Heimo Pfeifenberger,4441,Wolfsberger AC,0:2,2017/18,16:30,4475
3614,Bundesliga,Sa. 04.11.2017,3-4-3 flach,14,Heimo Pfeifenberger,4441,Wolfsberger AC,,503,FC Admira Wacker Mödling,0:0,2017/18,18:30,1558
3615,Bundesliga,Sa. 18.11.2017,3-4-3 flach,15,Heimo Pfeifenberger,4441,Wolfsberger AC,,2662,SKN St. Pölten,0:0,2017/18,18:30,2053
3616,Bundesliga,So. 26.11.2017,3-4-3 flach,16,,14,FK Austria Wien,Heimo Pfeifenberger,4441,Wolfsberger AC,1:2,2017/18,14:00,3500
3617,Bundesliga,Mi. 29.11.2017,3-4-3 flach,17,Heimo Pfeifenberger,4441,Wolfsberger AC,,413,LASK,2:0,2017/18,18:30,4457
3618,Bundesliga,Sa. 02.12.2017,3-4-2-1,18,,170,SK Rapid Wien,Heimo Pfeifenberger,4441,Wolfsberger AC,0:0,2017/18,16:00,3401
3619,Bundesliga,So. 10.12.2017,3-4-3 flach,19,,409,Red Bull Salzburg,Heimo Pfeifenberger,4441,Wolfsberger AC,0:0,2017/18,16:30,2187
3620,Bundesliga,Sa. 16.12.2017,3-4-3 flach,20,Heimo Pfeifenberger,4441,Wolfsberger AC,,856,SV Mattersburg,5:1,2017/18,18:30,3000
3621,Bundesliga,Sa. 03.02.2018,3-5-2 flach,21,,3551,SC Rheindorf Altach,Heimo Pfeifenberger,4441,Wolfsberger AC,0:0,2017/18,18:30,2210
3622,Bundesliga,Sa. 10.02.2018,3-1-4-2,22,Heimo Pfeifenberger,4441,Wolfsberger AC,,122,SK Sturm Graz,0:1,2017/18,18:30,7183
3623,Bundesliga,Sa. 17.02.2018,3-5-2 flach,23,,503,FC Admira Wacker Mödling,Heimo Pfeifenberger,4441,Wolfsberger AC,1:3,2017/18,18:30,2287
3624,Bundesliga,Sa. 24.02.2018,3-1-4-2,24,,2662,SKN St. Pölten,Heimo Pfeifenberger,4441,Wolfsberger AC,0:1,2017/18,18:30,1912
3625,Bundesliga,Sa. 03.03.2018,3-1-4-2,25,Heimo Pfeifenberger,4441,Wolfsberger AC,,14,FK Austria Wien,2:0,2017/18,18:30,5012
3626,Bundesliga,Sa. 10.03.2018,3-1-4-2,26,,413,LASK,Heimo Pfeifenberger,4441,Wolfsberger AC,0:3,2017/18,18:30,2635
3627,Bundesliga,Sa. 17.03.2018,5-4-1 flach,27,Heimo Pfeifenberger,4441,Wolfsberger AC,,170,SK Rapid Wien,5:1,2017/18,16:00,12700
3628,Bundesliga,Sa. 31.03.2018,3-5-2 flach,28,Robert Ibertsberger,4441,Wolfsberger AC,,409,Red Bull Salzburg,2:0,2017/18,18:30,5028
3629,Bundesliga,Sa. 07.04.2018,?,29,,856,SV Mattersburg,Robert Ibertsberger,4441,Wolfsberger AC,0:2,2017/18,18:30,2814
3630,Bundesliga,Sa. 14.04.2018,4-4-2,30,Robert Ibertsberger,4441,Wolfsberger AC,,3551,SC Rheindorf Altach,2:1,2017/18,18:30,3827
3631,Bundesliga,Sa. 21.04.2018,4-4-2 doppel 6,31,,122,SK Sturm Graz,Robert Ibertsberger,4441,Wolfsberger AC,2:1,2017/18,16:00,2500
3632,Bundesliga,Sa. 28.04.2018,4-1-4-1,32,Robert Ibertsberger,4441,Wolfsberger AC,,503,FC Admira Wacker Mödling,4:2,2017/18,18:30,1700
3633,Bundesliga,Sa. 05.05.2018,4-1-4-1,33,Robert Ibertsberger,4441,Wolfsberger AC,,2662,SKN St. Pölten,0:1,2017/18,18:30,1788
3634,Bundesliga,Di. 15.05.2018,4-1-4-1,34,,14,FK Austria Wien,Robert Ibertsberger,4441,Wolfsberger AC,2:1,2017/18,19:00,2639
3635,Bundesliga,So. 20.05.2018,4-1-4-1,35,Robert Ibertsberger,4441,Wolfsberger AC,,413,LASK,1:3,2017/18,16:30,5468
3636,Bundesliga,So. 27.05.2018,4-4-2 doppel 6,36,,170,SK Rapid Wien,Robert Ibertsberger,4441,Wolfsberger AC,0:0,2017/18,17:30,4000
3637,ÖFB-Cup,Sa. 15.07.2017,?,1.Runde,Heimo Pfeifenberger,4441,Wolfsberger AC,,19578,FC Marchfeld Mannsdorf,1:2,2017/18,19:00,400
3638,ÖFB-Cup,Di. 19.09.2017,4-4-2 doppel 6,2.Runde,Heimo Pfeifenberger,4441,Wolfsberger AC,,6552,FC Gleisdorf 09,1:2,2017/18,19:00,700
3639,ÖFB-Cup,Mi. 25.10.2017,4-4-2 doppel 6,Achtelfinale,Heimo Pfeifenberger,4441,Wolfsberger AC,,22024,SV Wimpassing,1:0,2017/18,18:30,400
3640,Europa League Qualifikation,Do. 13.07.2017,4-2-3-1 ,2.Runde Hinspiele,,10883,Mladost Podgorica,Franco Foda,122,SK Sturm Graz,0:1,2017/18,20:30,7109
3641,Europa League Qualifikation,Do. 20.07.2017,4-2-3-1 ,2.Runde Rückspiele,Franco Foda,122,SK Sturm Graz,,10883,Mladost Podgorica,0:3,2017/18,20:30,5500
3642,Europa League Qualifikation,Do. 27.07.2017,4-2-3-1 ,3.Runde Hinspiele,,36,Fenerbahce Istanbul,Franco Foda,122,SK Sturm Graz,1:2,2017/18,19:00,15000
3643,Europa League Qualifikation,Do. 03.08.2017,4-2-3-1 ,3.Runde Rückspiele,Franco Foda,122,SK Sturm Graz,,36,Fenerbahce Istanbul,1:1,2017/18,19:30,37701
3644,Bundesliga,So. 23.07.2017,4-2-3-1 ,1,,2662,SKN St. Pölten,Franco Foda,122,SK Sturm Graz,3:2,2017/18,19:00,7281
3645,Bundesliga,So. 30.07.2017,5-4-1 flach,2,Franco Foda,122,SK Sturm Graz,,14,FK Austria Wien,2:3,2017/18,16:00,6184
3646,Bundesliga,So. 06.08.2017,5-4-1 flach,3,Franco Foda,122,SK Sturm Graz,,856,SV Mattersburg,2:3,2017/18,19:00,3800
3647,Bundesliga,Sa. 12.08.2017,5-4-1 flach,4,,4441,Wolfsberger AC,Franco Foda,122,SK Sturm Graz,2:1,2017/18,18:30,9478
3648,Bundesliga,Sa. 19.08.2017,5-4-1 flach,5,Franco Foda,122,SK Sturm Graz,,170,SK Rapid Wien,1:2,2017/18,16:00,21000
3649,Bundesliga,So. 27.08.2017,5-4-1 flach,6,,409,Red Bull Salzburg,Franco Foda,122,SK Sturm Graz,1:0,2017/18,16:30,15124
3650,Bundesliga,Sa. 09.09.2017,5-4-1 flach,7,Franco Foda,122,SK Sturm Graz,,413,LASK,2:1,2017/18,16:00,6009
3651,Bundesliga,Sa. 16.09.2017,5-4-1 flach,8,Franco Foda,122,SK Sturm Graz,,503,FC Admira Wacker Mödling,2:1,2017/18,18:30,2888
3652,Bundesliga,Sa. 23.09.2017,4-3-3 offensiv,9,,3551,SC Rheindorf Altach,Franco Foda,122,SK Sturm Graz,0:0,2017/18,18:30,9312
3653,Bundesliga,Sa. 30.09.2017,5-4-1 flach,10,Franco Foda,122,SK Sturm Graz,,2662,SKN St. Pölten,0:3,2017/18,16:00,3463
3654,Bundesliga,So. 15.10.2017,5-4-1 flach,11,,14,FK Austria Wien,Franco Foda,122,SK Sturm Graz,3:0,2017/18,16:30,11345
3655,Bundesliga,Sa. 21.10.2017,4-2-3-1 ,12,,856,SV Mattersburg,Franco Foda,122,SK Sturm Graz,3:2,2017/18,16:00,9387
3656,Bundesliga,So. 29.10.2017,5-4-1 flach,13,Franco Foda,122,SK Sturm Graz,,4441,Wolfsberger AC,0:2,2017/18,16:30,4475
3657,Bundesliga,Sa. 04.11.2017,5-4-1 flach,14,,170,SK Rapid Wien,Franco Foda,122,SK Sturm Graz,0:0,2017/18,16:00,15549
3658,Bundesliga,So. 19.11.2017,5-4-1 flach,15,Franco Foda,122,SK Sturm Graz,,409,Red Bull Salzburg,5:0,2017/18,16:30,10241
3659,Bundesliga,Sa. 25.11.2017,5-4-1 flach,16,,413,LASK,Franco Foda,122,SK Sturm Graz,1:0,2017/18,16:00,10536
3660,Bundesliga,Di. 28.11.2017,4-4-2 doppel 6,17,,503,FC Admira Wacker Mödling,Franco Foda,122,SK Sturm Graz,6:1,2017/18,19:00,6527
3661,Bundesliga,Sa. 02.12.2017,4-2-3-1 ,18,Franco Foda,122,SK Sturm Graz,,3551,SC Rheindorf Altach,1:2,2017/18,18:30,3872
3662,Bundesliga,Sa. 09.12.2017,4-2-3-1 ,19,,2662,SKN St. Pölten,Franco Foda,122,SK Sturm Graz,3:2,2017/18,18:30,8778
3663,Bundesliga,So. 17.12.2017,5-4-1 flach,20,Franco Foda,122,SK Sturm Graz,,14,FK Austria Wien,1:0,2017/18,16:30,6404
3664,Bundesliga,Sa. 03.02.2018,4-1-4-1,21,Heiko Vogel,122,SK Sturm Graz,,856,SV Mattersburg,1:0,2017/18,16:00,3400
3665,Bundesliga,Sa. 10.02.2018,4-1-4-1,22,,4441,Wolfsberger AC,Heiko Vogel,122,SK Sturm Graz,0:1,2017/18,18:30,7183
3666,Bundesliga,Sa. 17.02.2018,5-4-1 flach,23,Heiko Vogel,122,SK Sturm Graz,,170,SK Rapid Wien,1:1,2017/18,16:00,20200
3667,Bundesliga,So. 25.02.2018,5-4-1 flach,24,,409,Red Bull Salzburg,Heiko Vogel,122,SK Sturm Graz,2:4,2017/18,16:30,7157
3668,Bundesliga,Sa. 03.03.2018,4-4-2 doppel 6,25,Heiko Vogel,122,SK Sturm Graz,,413,LASK,0:2,2017/18,16:00,5468
3669,Bundesliga,Sa. 10.03.2018,4-2-3-1 ,26,Heiko Vogel,122,SK Sturm Graz,,503,FC Admira Wacker Mödling,2:4,2017/18,18:30,2950
3670,Bundesliga,Sa. 17.03.2018,4-4-2 Raute,27,,3551,SC Rheindorf Altach,Heiko Vogel,122,SK Sturm Graz,1:0,2017/18,18:30,7154
3671,Bundesliga,Sa. 31.03.2018,4-4-2 doppel 6,28,Heiko Vogel,122,SK Sturm Graz,,2662,SKN St. Pölten,1:5,2017/18,18:30,2248
3672,Bundesliga,Sa. 07.04.2018,4-4-2 doppel 6,29,,14,FK Austria Wien,Heiko Vogel,122,SK Sturm Graz,0:2,2017/18,16:00,11318
3673,Bundesliga,Sa. 14.04.2018,4-4-2 Raute,30,,856,SV Mattersburg,Heiko Vogel,122,SK Sturm Graz,3:0,2017/18,16:00,8378
3674,Bundesliga,Sa. 21.04.2018,4-4-2 doppel 6,31,Heiko Vogel,122,SK Sturm Graz,,4441,Wolfsberger AC,2:1,2017/18,16:00,2500
3675,Bundesliga,So. 29.04.2018,3-1-4-2,32,,170,SK Rapid Wien,Heiko Vogel,122,SK Sturm Graz,4:2,2017/18,16:30,14573
3676,Bundesliga,So. 06.05.2018,4-1-4-1,33,Heiko Vogel,122,SK Sturm Graz,,409,Red Bull Salzburg,4:1,2017/18,16:30,14712
3677,Bundesliga,Sa. 12.05.2018,3-4-1-2,34,,413,LASK,Heiko Vogel,122,SK Sturm Graz,3:1,2017/18,16:00,12113
3678,Bundesliga,So. 20.05.2018,5-4-1,35,,503,FC Admira Wacker Mödling,Heiko Vogel,122,SK Sturm Graz,2:0,2017/18,16:30,13421
3679,Bundesliga,So. 27.05.2018,3-4-3 flach,36,Heiko Vogel,122,SK Sturm Graz,,3551,SC Rheindorf Altach,0:0,2017/18,17:30,5129
3680,ÖFB-Cup,So. 16.07.2017,4-4-2 doppel 6,1.Runde,Franco Foda,122,SK Sturm Graz,,3473,FC Hard,0:3,2017/18,15:30,1800
3681,ÖFB-Cup,Mi. 20.09.2017,4-4-2 doppel 6,2.Runde,Franco Foda,122,SK Sturm Graz,,5469,USK Anif,1:2,2017/18,18:00,1123
3682,ÖFB-Cup,Mi. 25.10.2017,4-2-3-1 ,Achtelfinale,,3551,SC Rheindorf Altach,Franco Foda,122,SK Sturm Graz,4:1,2017/18,18:00,6770
3683,ÖFB-Cup,Mi. 28.02.2018,4-4-2 doppel 6,Viertelfinale,,22024,SV Wimpassing,Heiko Vogel,122,SK Sturm Graz,3:0,2017/18,18:00,2811
3684,ÖFB-Cup,Mi. 18.04.2018,4-2-3-1 ,Halbfinale,,170,SK Rapid Wien,Heiko Vogel,122,SK Sturm Graz,3:2  n.V.,2017/18,20:30,15700
3685,ÖFB-Cup,Mi. 09.05.2018,5-3-2,Finale,,409,Red Bull Salzburg,Heiko Vogel,122,SK Sturm Graz,1:0  n.V.,2017/18,20:30,27100
3686,Relegation Bundesliga,Do. 31.05.2018,3-4-3 flach,Relegation Hinspiele,,2662,SKN St. Pölten,Roman Mählich,17444,SC Wiener Neustadt,0:2,2017/18,18:30,3200
3687,Relegation Bundesliga,So. 03.06.2018,3-4-3 flach,Relegation Rückspiele,Roman Mählich,17444,SC Wiener Neustadt,,2662,SKN St. Pölten,1:1,2017/18,15:30,4844
3688,2. Liga,Fr. 21.07.2017,5-3-2,1,Roman Mählich,17444,SC Wiener Neustadt,,266,SV Ried,0:1,2017/18,20:30,3200
3689,2. Liga,Fr. 28.07.2017,5-3-2,2,,2157,FC Blau Weiß Linz,Roman Mählich,17444,SC Wiener Neustadt,4:0,2017/18,18:30,930
3690,2. Liga,Fr. 04.08.2017,3-4-3 flach,3,Roman Mählich,17444,SC Wiener Neustadt,,541,SC Austria Lustenau,2:3,2017/18,18:30,2200
3691,2. Liga,Di. 08.08.2017,3-4-3 flach,4,,4467,TSV Hartberg,Roman Mählich,17444,SC Wiener Neustadt,1:0,2017/18,18:30,1460
3692,2. Liga,Fr. 11.08.2017,3-4-3 flach,5,Roman Mählich,17444,SC Wiener Neustadt,,7443,Floridsdorfer AC,0:3,2017/18,18:30,400
3693,2. Liga,Di. 15.08.2017,3-4-3 flach,6,Roman Mählich,17444,SC Wiener Neustadt,,2394,SV Kapfenberg,0:0,2017/18,18:30,850
3694,2. Liga,Fr. 18.08.2017,3-4-3 flach,7,,2446,WSG Wattens,Roman Mählich,17444,SC Wiener Neustadt,2:1,2017/18,18:30,1280
3695,2. Liga,Fr. 25.08.2017,3-4-3 flach,8,Roman Mählich,17444,SC Wiener Neustadt,,2444,FC Wacker Innsbruck,3:0,2017/18,18:30,2368
3696,2. Liga,Fr. 08.09.2017,3-4-3 flach,9,,37024,FC Liefering,Roman Mählich,17444,SC Wiener Neustadt,2:0,2017/18,18:30,1110
3697,2. Liga,Mo. 11.09.2017,3-4-3 flach,10,,266,SV Ried,Roman Mählich,17444,SC Wiener Neustadt,0:3,2017/18,18:30,1010
3698,2. Liga,Fr. 15.09.2017,3-4-3 flach,11,Roman Mählich,17444,SC Wiener Neustadt,,2157,FC Blau Weiß Linz,1:1,2017/18,20:30,1121
3699,2. Liga,Fr. 22.09.2017,3-1-4-2,12,,541,SC Austria Lustenau,Roman Mählich,17444,SC Wiener Neustadt,1:1,2017/18,18:30,1020
3700,2. Liga,Fr. 29.09.2017,3-4-3 flach,13,Roman Mählich,17444,SC Wiener Neustadt,,4467,TSV Hartberg,0:1,2017/18,18:30,2000
3701,2. Liga,Fr. 13.10.2017,3-4-3 flach,14,,7443,Floridsdorfer AC,Roman Mählich,17444,SC Wiener Neustadt,1:2,2017/18,18:30,1010
3702,2. Liga,Fr. 20.10.2017,3-4-3 flach,15,,2394,SV Kapfenberg,Roman Mählich,17444,SC Wiener Neustadt,4:2,2017/18,18:30,770
3703,2. Liga,Di. 31.10.2017,3-4-3 flach,16,Roman Mählich,17444,SC Wiener Neustadt,,2446,WSG Wattens,0:1,2017/18,18:30,1080
3704,2. Liga,Fr. 03.11.2017,3-4-3 flach,17,,2444,FC Wacker Innsbruck,Roman Mählich,17444,SC Wiener Neustadt,0:1,2017/18,18:30,1200
3705,2. Liga,Fr. 17.11.2017,3-1-4-2,18,Roman Mählich,17444,SC Wiener Neustadt,,37024,FC Liefering,0:0,2017/18,20:30,209
3706,2. Liga,Fr. 24.11.2017,3-1-4-2,19,Roman Mählich,17444,SC Wiener Neustadt,,266,SV Ried,2:2,2017/18,18:30,3784
3707,2. Liga,Fr. 01.12.2017,3-5-2,20,,2157,FC Blau Weiß Linz,Roman Mählich,17444,SC Wiener Neustadt,6:3,2017/18,18:30,720
3708,2. Liga,Fr. 23.02.2018,3-4-3 flach,21,Roman Mählich,17444,SC Wiener Neustadt,,541,SC Austria Lustenau,2:1,2017/18,18:30,1400
3709,2. Liga,Mo. 12.03.2018,3-4-1-2,22,,4467,TSV Hartberg,Roman Mählich,17444,SC Wiener Neustadt,1:1,2017/18,18:30,700
3710,2. Liga,Fr. 09.03.2018,3-4-1-2,23,Roman Mählich,17444,SC Wiener Neustadt,,7443,Floridsdorfer AC,0:3,2017/18,18:30,600
