home_team_break	guest_team_break	date	time	home_team_name	guest_team_name	competition	saison	gameday	home_coach	guest_coach	home_goals	guest_goals	homeResultFactor	guestResultFactor	resultNumeric	homeTotalGoalsShoot	homeTotalGoalsReceived	homeTotalGoalDiff	guestTotalGoalsShoot	guestTotalGoalsReceived	guestTotalGoalDiff	homeTeamGoalsShootAtHome	homeTeamGoalsReceivedAtHome	homeTeamGoalsDiffAtHome	homeTeamGoalsShootAway	homeTeamGoalsReceivedAway	homeTeamGoalsDiffAway	guestTeamGoalsShootAtHome	guestTeamGoalsReceivedAtHome	guestTeamGoalsDiffAtHome	guestTeamGoalsShootAway	guestTeamGoalsReceivedAway	guestTeamGoalsDiffAway	hoamAvgPoints	guestAvgpoints
7	6	06.10.2012	18:30	FC Admira Wacker Mödling	FC Wacker Innsbruck	Bundesliga	2012/13	11	Dietmar Kühbauer	Walter Kogler	4	1	N	S	-2	1.15625	0.6953125	0.4609375	1.693181818	0.943181818	0.75	1.448275862	1.534482759	-0.086206897	0.914285714	1.585714286	-0.671428571	1.819277108	0.807228916	1.012048193	1.580645161	1.064516129	0.516129032	1.1328125	1.875
7	7	06.10.2012	18:30	SV Mattersburg	Red Bull Salzburg	Bundesliga	2012/13	11	Franz Lederer	Roger Schmidt	1	3	S	N	3	2.007633588	0.534351145	1.473282443	1.409448819	1.157480315	0.251968504	2.213114754	1.147540984	1.06557377	1.828571429	1.157142857	0.671428571	1.387096774	1.064516129	0.322580645	1.430769231	1.246153846	0.184615385	1.786259542	1.488188976
7	8	07.10.2012	16:00	SK Sturm Graz	FK Austria Wien	Bundesliga	2012/13	11	Peter Hyballa	Peter Stöger	1	1	U	U	0	1.515151515	0.448484848	1.066666667	1.691358025	1.12962963	0.561728395	1.58974359	0.948717949	0.641025641	1.448275862	1.172413793	0.275862069	1.723684211	1.039473684	0.684210526	1.662790698	1.209302326	0.453488372	1.648484848	1.790123457
3	8	07.10.2012	18:30	SK Rapid Wien	SC Wiener Neustadt	Bundesliga	2012/13	11	Peter Schöttel	Heimo Pfeifenberger	1	1	U	U	0	1.840490798	0.441717791	1.398773006	1.178294574	1.519379845	-0.341085271	2.025641026	0.923076923	1.102564103	1.670588235	1.211764706	0.458823529	1.278688525	1.131147541	0.147540984	1.088235294	1.867647059	-0.779411765	1.748466258	1.201550388
546	7	12.10.2012	20:00	SV Feldkirchen	LASK	Regionalliga Mitte	2012/13	12	?	Karl Daxbacher	0	7	N	S	-7	0.666666667	0.666666667	0	1.492424242	1.575757576	-0.083333333	0	2	-2	1	3	-2	1.703125	1.25	0.453125	1.294117647	1.882352941	-0.588235294	0.333333333	1.28030303
197	8	13.10.2012	15:00	SK Rapid Wien II	SC/ESV Parndorf	Regionalliga Ost	2012/13	11	?	Paul Hafner	1	1	U	U	0	1.625	1.5	0.125	2.196078431	1.37254902	0.823529412	1.666666667	2	-0.333333333	1.5	0.5	1	2.172413793	1.172413793	1	2.227272727	1.636363636	0.590909091	1.5	1.62745098
8	18	13.10.2012	15:30	FC Liefering	FC Dornbirn	Regionalliga West	2012/13	13	Peter Zeidler	?	6	1	S	N	5	2.833333333	0.166666667	2.666666667	0.755555556	2.155555556	-1.4	2.6	0.4	2.2	3	0.857142857	2.142857143	0.84	1.92	-1.08	0.65	2.45	-1.8	2.583333333	0.733333333
14	14	19.10.2012	18:30	TSV Hartberg	FC Lustenau	2. Liga	2012/13	13	Paul Gludovatz	Damir Canadi	1	2	N	S	-1	1.21641791	0.753731343	0.462686567	1.446153846	1.676923077	-0.230769231	1.131147541	1.655737705	-0.524590164	1.287671233	1.98630137	-0.698630137	1.316666667	1.633333333	-0.316666667	1.557142857	1.714285714	-0.157142857	1.097014925	1.223076923
14	14	19.10.2012	18:30	FC Blau Weiß Linz	SV Kapfenberg	2. Liga	2012/13	13	Gerald Perzy	Thomas von Heesen	0	3	N	S	-3	1.5	0.695652174	0.804347826	1.074626866	1.701492537	-0.626865672	1.787234043	1.361702128	0.425531915	1.2	1.311111111	-0.111111111	1.303030303	1.363636364	-0.060606061	0.852941176	2.029411765	-1.176470588	1.445652174	0.985074627
14	14	19.10.2012	18:30	SC Austria Lustenau	SV Horn	2. Liga	2012/13	13	Helgi Kolvidsson	Michael Streiter	4	1	S	N	3	1.724637681	0.471014493	1.253623188	2.142857143	1.12244898	1.020408163	1.746031746	1.031746032	0.714285714	1.706666667	1.4	0.306666667	2.28	1.2	1.08	2	1.041666667	0.958333333	1.695652174	1.836734694
14	14	19.10.2012	18:30	SV Grödig	First Vienna FC	2. Liga	2012/13	13	Adi Hütter	Alfred Tatar	2	0	S	N	2	1.46875	0.697916667	0.770833333	1.238461538	1.753846154	-0.515384615	1.568181818	1.522727273	0.045454545	1.384615385	1.269230769	0.115384615	1.285714286	1.492063492	-0.206349206	1.194029851	2	-0.805970149	1.395833333	1.023076923
6	98	19.10.2012	19:00	SC/ESV Parndorf	Wiener Sportklub	Regionalliga Ost	2012/13	12	Paul Hafner	?	2	1	S	N	1	2.173076923	0.653846154	1.519230769	1	2.6	-1.6	2.172413793	1.172413793	1	2.173913043	1.608695652	0.565217391	0	3.333333333	-3.333333333	2.5	1.5	1	1.615384615	0.8
14	14	19.10.2012	20:30	SKN St. Pölten	SC Rheindorf Altach	2. Liga	2012/13	13	Martin Scherb	Rainer Scharinger	3	2	S	N	1	1.446280992	0.545454545	0.900826446	1.879032258	1.008064516	0.870967742	1.559322034	1.118644068	0.440677966	1.338709677	1.629032258	-0.290322581	2.152542373	0.915254237	1.237288136	1.630769231	1.092307692	0.538461538	1.454545455	1.85483871
8	25	20.10.2012	16:00	Red Bull Salzburg	Wolfsberger AC	Bundesliga	2012/13	12	Roger Schmidt	Nenad Bjelica	4	1	S	N	1	1.533834586	0.601503759	0.932330827	1	2	-1	1.703125	1.25	0.453125	1.376811594	1.855072464	-0.47826087	1.333333333	1.666666667	-0.333333333	0	3	-3	1.293233083	0.75
153	7	20.10.2012	16:00	LASK	Villacher SV	Regionalliga Mitte	2012/13	13	Karl Daxbacher	?	2	1	U	U	0	0.2	0.8	-0.6	3.076923077	0.692307692	2.384615385	0	1.333333333	-1.333333333	0.5	2.5	-2	3.166666667	0.5	2.666666667	3	0.857142857	2.142857143	0.2	2.615384615
14	14	20.10.2012	16:00	SV Austria Salzburg	FC Liefering	Regionalliga West	2012/13	14	?	Peter Zeidler	1	1	S	N	3	1.700564972	0.378531073	1.322033898	2.230769231	1.230769231	1	1.819277108	0.807228916	1.012048193	1.595744681	1.063829787	0.531914894	1.5	1.5	0	2.857142857	1	1.857142857	1.881355932	1.538461538
13	14	20.10.2012	18:30	SC Wiener Neustadt	FC Admira Wacker Mödling	Bundesliga	2012/13	12	Heimo Pfeifenberger	Dietmar Kühbauer	2	1	S	N	1	1.176923077	0.530769231	0.646153846	2.022727273	1.151515152	0.871212121	1.278688525	1.131147541	0.147540984	1.086956522	1.855072464	-0.768115942	2.241935484	1.14516129	1.096774194	1.828571429	1.157142857	0.671428571	1.2	1.795454545
14	14	20.10.2012	18:30	FC Wacker Innsbruck	SV Ried	Bundesliga	2012/13	12	Roland Kirchler	Heinz Fuchsbichler	1	0	S	N	1	1.40625	0.515625	0.890625	1.38	1.126666667	0.253333333	1.387096774	1.064516129	0.322580645	1.424242424	1.287878788	0.136363636	1.347222222	0.930555556	0.416666667	1.41025641	1.307692308	0.102564103	1.4765625	1.493333333
13	14	20.10.2012	18:30	SK Sturm Graz	SV Mattersburg	Bundesliga	2012/13	12	Peter Hyballa	Franz Lederer	0	0	U	U	0	1.512048193	0.451807229	1.060240964	1.15503876	1.573643411	-0.418604651	1.582278481	0.949367089	0.632911392	1.448275862	1.172413793	0.275862069	1.440677966	1.559322034	-0.118644068	0.914285714	1.585714286	-0.671428571	1.644578313	1.124031008
14	14	21.10.2012	16:00	FK Austria Wien	SK Rapid Wien	Bundesliga	2012/13	12	Peter Stöger	Peter Schöttel	2	0	S	N	2	1.687116564	0.484662577	1.202453988	1.835365854	1.073170732	0.762195122	1.723684211	1.039473684	0.684210526	1.655172414	1.206896552	0.448275862	2.012658228	0.924050633	1.088607595	1.670588235	1.211764706	0.458823529	1.785276074	1.743902439
4	41207	25.10.2012	19:00	FK Austria Wien Amateure	SC/ESV Parndorf	Regionalliga Ost	2012/13	13	?	Paul Hafner	3	1	N	S	-4	1.824242424	0.442424242	1.381818182	0	0	0	2.012658228	0.924050633	1.088607595	1.651162791	1.220930233	0.430232558	0	0	0	0	0	0	1.733333333	0
216	6	25.10.2012	19:00	SK Rapid Wien	Bayer 04 Leverkusen	Europa League	2012/13	Gruppe K	Peter Schöttel	?	0	4	S	N	2	1.214285714	0.904761905	0.30952381	2.169811321	1.358490566	0.811320755	1.454545455	1.727272727	-0.272727273	0.95	1.85	-0.9	2.166666667	1.166666667	1	2.173913043	1.608695652	0.565217391	1	1.641509434
7	7	26.10.2012	18:30	SV Kapfenberg	TSV Hartberg	2. Liga	2012/13	14	Thomas von Heesen	Paul Gludovatz	1	2	S	N	1	1.474226804	0.690721649	0.783505155	1.741007194	1.230215827	0.510791367	1.577777778	1.488888889	0.088888889	1.384615385	1.269230769	0.115384615	1.78125	1.03125	0.75	1.706666667	1.4	0.306666667	1.412371134	1.705035971
7	7	26.10.2012	18:30	SC Rheindorf Altach	FC Blau Weiß Linz	2. Liga	2012/13	14	Rainer Scharinger	Gerald Perzy	1	1	S	N	1	2.12	0.6	1.52	1.459016393	1.385245902	0.073770492	2.28	1.2	1.08	1.96	1.16	0.8	1.583333333	1.133333333	0.45	1.338709677	1.629032258	-0.290322581	1.8	1.467213115
7	7	26.10.2012	18:30	SV Horn	SKN St. Pölten	2. Liga	2012/13	14	Michael Streiter	Martin Scherb	2	1	U	U	0	1.88	0.432	1.448	1.483870968	1.35483871	0.129032258	2.152542373	0.915254237	1.237288136	1.636363636	1.121212121	0.515151515	1.75	1.395833333	0.354166667	1.2	1.311111111	-0.111111111	1.84	1.430107527
7	7	26.10.2012	18:30	SV Grödig	SC Austria Lustenau	2. Liga	2012/13	14	Adi Hütter	Helgi Kolvidsson	1	0	N	S	-1	1.088888889	0.666666667	0.422222222	1.214814815	1.837037037	-0.622222222	1.303030303	1.363636364	-0.060606061	0.884057971	2	-1.115942029	1.129032258	1.661290323	-0.532258065	1.287671233	1.98630137	-0.698630137	1	1.088888889
7	7	26.10.2012	20:30	FC Lustenau	First Vienna FC	2. Liga	2012/13	14	Damir Canadi	Alfred Tatar	2	1	S	N	1	1.450381679	0.748091603	0.702290076	1.229007634	1.755725191	-0.526717557	1.316666667	1.633333333	-0.316666667	1.563380282	1.704225352	-0.14084507	1.285714286	1.492063492	-0.206349206	1.176470588	2	-0.823529412	1.236641221	1.015267176
7	41209	27.10.2012	15:30	FC Liefering	FC Andelsbuch	Regionalliga West	2012/13	15	Peter Zeidler	?	9	1	S	N	8	2.928571429	0.214285714	2.714285714	0	0	0	3.166666667	0.5	2.666666667	2.75	0.875	1.875	0	0	0	0	0	0	2.5	0
7	7	27.10.2012	16:00	SV Ried	SC Wiener Neustadt	Bundesliga	2012/13	13	Heinz Fuchsbichler	Heimo Pfeifenberger	3	1	S	N	2	1.370860927	0.443708609	0.927152318	1.183206107	1.511450382	-0.328244275	1.347222222	0.930555556	0.416666667	1.392405063	1.303797468	0.088607595	1.290322581	1.129032258	0.161290323	1.086956522	1.855072464	-0.768115942	1.483443709	1.213740458
31	7	27.10.2012	18:00	Grazer AK	LASK	Regionalliga Mitte	2012/13	14	?	Karl Daxbacher	0	0	U	U	0	2.324324324	0.621621622	1.702702703	1.537313433	1.559701493	-0.02238806	2.25	1.15	1.1	2.411764706	1.294117647	1.117647059	1.707692308	1.246153846	0.461538462	1.376811594	1.855072464	-0.47826087	2.081081081	1.305970149
7	6	27.10.2012	18:30	FC Admira Wacker Mödling	FK Austria Wien	Bundesliga	2012/13	13	Dietmar Kühbauer	Peter Stöger	4	6	N	S	-2	2.015037594	0.533834586	1.481203008	1.68902439	1.12195122	0.567073171	2.241935484	1.14516129	1.096774194	1.816901408	1.169014085	0.647887324	1.727272727	1.025974026	0.701298701	1.655172414	1.206896552	0.448275862	1.781954887	1.792682927
7	7	27.10.2012	18:30	SV Mattersburg	FC Wacker Innsbruck	Bundesliga	2012/13	13	Franz Lederer	Roland Kirchler	1	2	N	S	-1	1.146153846	0.707692308	0.438461538	1.403100775	1.170542636	0.23255814	1.440677966	1.559322034	-0.118644068	0.901408451	1.563380282	-0.661971831	1.380952381	1.047619048	0.333333333	1.424242424	1.287878788	0.136363636	1.123076923	1.488372093
3	8	28.10.2012	16:00	SK Rapid Wien	Red Bull Salzburg	Bundesliga	2012/13	13	Peter Schöttel	Roger Schmidt	2	0	S	N	2	1.813253012	0.463855422	1.34939759	1.713483146	0.943820225	0.769662921	1.9875	0.9625	1.025	1.651162791	1.220930233	0.430232558	1.845238095	0.80952381	1.035714286	1.595744681	1.063829787	0.531914894	1.722891566	1.887640449
10	3	30.10.2012	18:00	SK Sturm Graz	FC Wacker Innsbruck	ÖFB-Cup	2012/13	Achtelfinale	Peter Hyballa	Roland Kirchler	1	2	N	S	-1	1.502994012	0.449101796	1.053892216	1.407692308	1.169230769	0.238461538	1.5625	0.9375	0.625	1.448275862	1.172413793	0.275862069	1.380952381	1.047619048	0.333333333	1.432835821	1.28358209	0.149253731	1.640718563	1.5
4	10	30.10.2012	18:30	FC Lustenau	Wolfsberger AC	ÖFB-Cup	2012/13	Achtelfinale	Damir Canadi	?	1	2	N	S	-1	1.454545455	0.75	0.704545455	2.142857143	1.428571429	0.714285714	1.327868852	1.62295082	-0.295081967	1.563380282	1.704225352	-0.14084507	1.5	1.5	0	2.625	1.375	1.25	1.25	1.428571429
0	0	30.10.2012	18:30	FC Lustenau	Wolfsberger AC	ÖFB-Cup	2012/13	Achtelfinale	?	Nenad Bjelica	1	2	N	S	-1	1.45112782	0.759398496	0.691729323	2.133333333	1.4	0.733333333	1.322580645	1.629032258	-0.306451613	1.563380282	1.704225352	-0.14084507	1.5	1.5	0	2.555555556	1.333333333	1.222222222	1.240601504	1.533333333
3	3	30.10.2012	19:00	LASK	SV Mattersburg	ÖFB-Cup	2012/13	Achtelfinale	Karl Daxbacher	?	1	1	U	U	0	1.525925926	0.6	0.925925926	1.145038168	1.564885496	-0.419847328	1.707692308	1.246153846	0.461538462	1.357142857	1.828571429	-0.471428571	1.433333333	1.566666667	-0.133333333	0.901408451	1.563380282	-0.661971831	1.303703704	1.114503817
0	0	30.10.2012	19:00	LASK	SV Mattersburg	ÖFB-Cup	2012/13	Achtelfinale	?	Franz Lederer	1	1	U	U	0	1.522058824	0.602941176	0.919117647	1.143939394	1.560606061	-0.416666667	1.696969697	1.242424242	0.454545455	1.357142857	1.828571429	-0.471428571	1.433333333	1.566666667	-0.133333333	0.902777778	1.555555556	-0.652777778	1.301470588	1.113636364
35	3	30.10.2012	20:30	SC Wiener Viktoria	SV Ried	ÖFB-Cup	2012/13	Achtelfinale	?	Heinz Fuchsbichler	0	1	N	S	-1	1	1	0	1.381578947	1.125	0.256578947	1	1	0	0	0	0	1.369863014	0.931506849	0.438356164	1.392405063	1.303797468	0.088607595	1	1.493421053
37	3	31.10.2012	19:00	SC Kalsdorf	Red Bull Salzburg	ÖFB-Cup	2012/13	Achtelfinale	?	Roger Schmidt	1	3	N	S	-2	3	1.5	1.5	1.703910615	0.94972067	0.754189944	3	1.5	1.5	0	0	0	1.845238095	0.80952381	1.035714286	1.578947368	1.073684211	0.505263158	2	1.877094972
11	4	31.10.2012	19:00	Villacher SV	FK Austria Wien	ÖFB-Cup	2012/13	Achtelfinale	?	Peter Stöger	0	4	N	S	-4	1	1	0	1.715151515	1.139393939	0.575757576	1.333333333	1.666666667	-0.333333333	0.5	2.5	-2	1.727272727	1.025974026	0.701298701	1.704545455	1.238636364	0.465909091	0.6	1.8
3	5	31.10.2012	19:30	SK Rapid Wien	SC Rheindorf Altach	ÖFB-Cup	2012/13	Achtelfinale	?	Rainer Scharinger	4	2	S	N	2	1.814371257	0.461077844	1.353293413	1.873015873	1.023809524	0.849206349	1.987654321	0.950617284	1.037037037	1.651162791	1.220930233	0.430232558	2.133333333	0.916666667	1.216666667	1.636363636	1.121212121	0.515151515	1.730538922	1.833333333
0	0	31.10.2012	19:30	SK Rapid Wien	SC Rheindorf Altach	ÖFB-Cup	2012/13	Achtelfinale	Peter Schöttel	?	4	2	S	N	2	1.827380952	0.470238095	1.357142857	1.874015748	1.047244094	0.826771654	2.012195122	0.963414634	1.048780488	1.651162791	1.220930233	0.430232558	2.133333333	0.916666667	1.216666667	1.641791045	1.164179104	0.47761194	1.738095238	1.818897638
7	7	02.11.2012	18:30	First Vienna FC	SV Kapfenberg	2. Liga	2012/13	15	Alfred Tatar	Thomas von Heesen	3	1	S	N	3	1.220588235	0.757352941	0.463235294	1.469387755	1.357142857	0.112244898	1.129032258	1.661290323	-0.532258065	1.297297297	1.972972973	-0.675675676	1.565217391	1.456521739	0.108695652	1.384615385	1.269230769	0.115384615	1.102941176	1.428571429
7	7	02.11.2012	18:30	FC Blau Weiß Linz	SV Horn	2. Liga	2012/13	15	Gerald Perzy	Michael Streiter	3	0	S	N	3	1.478723404	0.712765957	0.765957447	2.117647059	1.176470588	0.941176471	1.75	1.395833333	0.354166667	1.195652174	1.304347826	-0.108695652	2.269230769	1.192307692	1.076923077	1.96	1.16	0.8	1.425531915	1.823529412
7	7	02.11.2012	18:30	TSV Hartberg	SV Grödig	2. Liga	2012/13	15	Paul Gludovatz	Adi Hütter	3	0	S	N	2	1.227272727	0.712121212	0.515151515	1.088235294	1.691176471	-0.602941176	1.285714286	1.492063492	-0.206349206	1.173913043	2	-0.826086957	1.298507463	1.373134328	-0.074626866	0.884057971	2	-1.115942029	1.007575758	0.992647059
7	7	02.11.2012	20:30	SKN St. Pölten	SC Austria Lustenau	2. Liga	2012/13	15	Martin Scherb	Helgi Kolvidsson	2	1	S	N	1	1.455284553	0.552845528	0.902439024	1.728571429	1.228571429	0.5	1.583333333	1.133333333	0.45	1.333333333	1.634920635	-0.301587302	1.78125	1.03125	0.75	1.684210526	1.394736842	0.289473684	1.455284553	1.692857143
7	99	03.11.2012	15:30	FC Liefering	FC Anif/Red Bull Juniors	Regionalliga West	2012/13	16	Peter Zeidler	?	3	0	S	N	3	3.333333333	0.266666667	3.066666667	1	4	-3	4	0.571428571	3.428571429	2.75	0.875	1.875	1	4	-3	0	0	0	2.533333333	0
7	4	03.11.2012	16:00	SC Wiener Neustadt	FC Wacker Innsbruck	Bundesliga	2012/13	14	Heimo Pfeifenberger	Roland Kirchler	0	1	N	S	-1	1.181818182	0.53030303	0.651515152	1.41221374	1.167938931	0.244274809	1.290322581	1.129032258	0.161290323	1.085714286	1.871428571	-0.785714286	1.380952381	1.047619048	0.333333333	1.441176471	1.279411765	0.161764706	1.204545455	1.511450382
4	112	03.11.2012	16:00	LASK	Donawitzer SV Leoben	Regionalliga Mitte	2012/13	15	Karl Daxbacher	?	1	0	S	N	1	1.518248175	0.605839416	0.912408759	0.833333333	2.833333333	-2	1.686567164	1.23880597	0.447761194	1.357142857	1.828571429	-0.471428571	1	1.75	-0.75	0.5	5	-4.5	1.299270073	0.333333333
4	3	03.11.2012	16:00	FC Lustenau	SC Rheindorf Altach	2. Liga	2012/13	15	Damir Canadi	Rainer Scharinger	0	1	N	S	-1	1.447761194	0.768656716	0.679104478	1.875	1.0703125	0.8046875	1.317460317	1.634920635	-0.317460317	1.563380282	1.704225352	-0.14084507	2.133333333	0.916666667	1.216666667	1.647058824	1.205882353	0.441176471	1.231343284	1.8046875
4	3	03.11.2012	18:30	SK Sturm Graz	SK Rapid Wien	Bundesliga	2012/13	14	Peter Hyballa	Peter Schöttel	2	1	S	N	1	1.5	0.458333333	1.041666667	1.840236686	1.100591716	0.73964497	1.555555556	0.950617284	0.604938272	1.448275862	1.172413793	0.275862069	2.036144578	0.975903614	1.060240964	1.651162791	1.220930233	0.430232558	1.630952381	1.74556213
4	4	03.11.2012	18:30	SV Mattersburg	Wolfsberger AC	Bundesliga	2012/13	14	Franz Lederer	Nenad Bjelica	1	1	U	U	0	1.142857143	0.706766917	0.436090226	2.125	1.375	0.75	1.433333333	1.566666667	-0.133333333	0.904109589	1.547945205	-0.643835616	1.5	1.5	0	2.5	1.3	1.2	1.112781955	1.625
3	7	03.11.2012	18:30	Red Bull Salzburg	FC Admira Wacker Mödling	Bundesliga	2012/13	14	Roger Schmidt	Dietmar Kühbauer	5	0	S	N	5	1.711111111	0.377777778	1.333333333	2.029850746	1.194029851	0.835820896	1.845238095	0.80952381	1.035714286	1.59375	1.072916667	0.520833333	2.26984127	1.222222222	1.047619048	1.816901408	1.169014085	0.647887324	1.883333333	1.768656716
4	5	04.11.2012	16:00	FK Austria Wien	SV Ried	Bundesliga	2012/13	14	Peter Stöger	Heinz Fuchsbichler	6	1	S	N	5	1.728915663	0.475903614	1.253012048	1.379084967	1.117647059	0.261437908	1.727272727	1.025974026	0.701298701	1.730337079	1.224719101	0.505617978	1.369863014	0.931506849	0.438356164	1.3875	1.2875	0.1	1.807228916	1.503267974
14	5	08.11.2012	21:05	Bayer 04 Leverkusen	SK Rapid Wien	Europa League	2012/13	Gruppe K	?	Peter Schöttel	3	0	S	N	3	4	0	4	1.835294118	1.105882353	0.729411765	0	0	0	4	0	4	2.036144578	0.975903614	1.060240964	1.643678161	1.229885057	0.413793103	3	1.735294118
7	7	09.11.2012	18:30	SV Grödig	SKN St. Pölten	2. Liga	2012/13	16	Adi Hütter	Martin Scherb	3	4	N	S	-1	1.454545455	0.676767677	0.777777778	1.459677419	1.387096774	0.072580645	1.565217391	1.456521739	0.108695652	1.358490566	1.301886792	0.056603774	1.590163934	1.131147541	0.459016393	1.333333333	1.634920635	-0.301587302	1.414141414	1.467741935
7	7	09.11.2012	18:30	SC Austria Lustenau	FC Blau Weiß Linz	2. Liga	2012/13	16	Helgi Kolvidsson	Gerald Perzy	2	1	S	N	1	1.723404255	0.468085106	1.255319149	1.494736842	1.336842105	0.157894737	1.78125	1.03125	0.75	1.675324675	1.402597403	0.272727273	1.775510204	1.367346939	0.408163265	1.195652174	1.304347826	-0.108695652	1.680851064	1.442105263
7	6	09.11.2012	18:30	SV Kapfenberg	FC Lustenau	2. Liga	2012/13	16	Thomas von Heesen	Damir Canadi	2	4	N	S	-2	1.087591241	0.671532847	0.416058394	1.437037037	1.666666667	-0.22962963	1.298507463	1.373134328	-0.074626866	0.885714286	2.014285714	-1.128571429	1.296875	1.625	-0.328125	1.563380282	1.704225352	-0.14084507	0.98540146	1.222222222
6	7	09.11.2012	18:30	SC Rheindorf Altach	First Vienna FC	2. Liga	2012/13	16	Rainer Scharinger	Alfred Tatar	3	0	S	N	3	1.868217054	0.426356589	1.441860465	1.240601504	1.751879699	-0.511278195	2.133333333	0.916666667	1.216666667	1.637681159	1.188405797	0.449275362	1.3125	1.484375	-0.171875	1.173913043	2	-0.826086957	1.813953488	1.022556391
175	15	09.11.2012	19:30	SKU Amstetten	SC/ESV Parndorf	Regionalliga Ost	2012/13	15	?	Paul Hafner	1	2	N	S	-1	1.6	2	-0.4	2.148148148	1.388888889	0.759259259	1.25	2.5	-1.25	3	3	0	2.166666667	1.166666667	1	2.125	1.666666667	0.458333333	0.8	1.611111111
7	7	09.11.2012	20:30	SV Horn	TSV Hartberg	2. Liga	2012/13	16	Michael Streiter	Paul Gludovatz	0	0	U	U	0	2.076923077	0.596153846	1.480769231	1.233576642	1.817518248	-0.583941606	2.269230769	1.192307692	1.076923077	1.884615385	1.230769231	0.653846154	1.158730159	1.634920635	-0.476190476	1.297297297	1.972972973	-0.675675676	1.788461538	1.116788321
99	7	10.11.2012	14:00	TSV Neumarkt	FC Liefering	Regionalliga West	2012/13	17	?	Peter Zeidler	1	2	N	S	-1	0.4	0.8	-0.4	3.3125	0.6875	2.625	0	2	-2	0.666666667	4.666666667	-4	3.875	0.5	3.375	2.75	0.875	1.875	0	2.5625
7	7	10.11.2012	16:00	FC Admira Wacker Mödling	SK Sturm Graz	Bundesliga	2012/13	15	Dietmar Kühbauer	Peter Hyballa	1	2	N	S	-1	2.014814815	0.57037037	1.444444444	1.50295858	1.065088757	0.437869822	2.26984127	1.222222222	1.047619048	1.791666667	1.222222222	0.569444444	1.56097561	0.951219512	0.609756098	1.448275862	1.172413793	0.275862069	1.755555556	1.639053254
6	7	10.11.2012	18:30	FC Wacker Innsbruck	FK Austria Wien	Bundesliga	2012/13	15	Roland Kirchler	Peter Stöger	0	3	S	N	5	1.376623377	0.441558442	0.935064935	1.141791045	1.552238806	-0.410447761	1.369863014	0.931506849	0.438356164	1.382716049	1.345679012	0.037037037	1.426229508	1.557377049	-0.131147541	0.904109589	1.547945205	-0.643835616	1.493506494	1.111940299
7	6	10.11.2012	18:30	SV Ried	SV Mattersburg	Bundesliga	2012/13	15	Gerhard Schweitzer	Franz Lederer	6	1	N	S	-3	1.409090909	0.5	0.909090909	1.754491018	1.131736527	0.622754491	1.380952381	1.047619048	0.333333333	1.434782609	1.260869565	0.173913043	1.782051282	1.025641026	0.756410256	1.730337079	1.224719101	0.505617978	1.522727273	1.814371257
8	8	11.11.2012	16:00	SC Wiener Neustadt	Red Bull Salzburg	Bundesliga	2012/13	15	Heimo Pfeifenberger	Roger Schmidt	0	3	N	S	-3	1.172932331	0.533834586	0.639097744	1.729281768	0.944751381	0.784530387	1.26984127	1.126984127	0.142857143	1.085714286	1.871428571	-0.785714286	1.882352941	0.8	1.082352941	1.59375	1.072916667	0.520833333	1.195488722	1.889502762
3	8	11.11.2012	18:30	SK Rapid Wien	Wolfsberger AC	Bundesliga	2012/13	15	Peter Schöttel	Nenad Bjelica	0	2	N	S	-2	1.824561404	0.473684211	1.350877193	2.058823529	1.352941176	0.705882353	2.036144578	0.975903614	1.060240964	1.625	1.25	0.375	1.5	1.5	0	2.363636364	1.272727273	1.090909091	1.725146199	1.588235294
4	200	13.11.2012	19:00	SC/ESV Parndorf	FC Admira Wacker Mödling II	Regionalliga Ost	2012/13	14	Paul Hafner	?	0	0	U	U	0	2.145454545	0.636363636	1.509090909	0.714285714	3.142857143	-2.428571429	2.166666667	1.166666667	1	2.12	1.64	0.48	1	2.4	-1.4	0	5	-5	1.636363636	0.428571429
7	7	16.11.2012	18:30	First Vienna FC	SV Horn	2. Liga	2012/13	17	Alfred Tatar	Michael Streiter	3	0	S	N	3	1.231343284	0.708955224	0.52238806	2.037735849	1.188679245	0.849056604	1.3125	1.484375	-0.171875	1.157142857	2.014285714	-0.857142857	2.185185185	1.148148148	1.037037037	1.884615385	1.230769231	0.653846154	1.014925373	1.773584906
7	7	16.11.2012	18:30	TSV Hartberg	SC Rheindorf Altach	2. Liga	2012/13	17	Paul Gludovatz	Rainer Scharinger	0	0	U	U	0	1.224637681	0.746376812	0.47826087	1.876923077	1.053846154	0.823076923	1.158730159	1.634920635	-0.476190476	1.28	1.946666667	-0.666666667	2.147540984	0.901639344	1.245901639	1.637681159	1.188405797	0.449275362	1.115942029	1.823076923
